,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
74,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 21:36,FALSE,NA,8.8199E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JassIns29513969,31884,TRUE,FALSE,NA,NA
75,RT @amandhaliwal893: @Gurmeetramrahim Yes sure papa ji will try my best #InternationalYogaDay,FALSE,0,NA,6/21/2017 21:35,FALSE,NA,8.8199E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JassIns29513969,4,TRUE,FALSE,NA,NA
76,RT @amandhaliwal893: @Gurmeetramrahim Yah exactly with yoga we got inner peace Nd relaxed #InternationalYogaDay,FALSE,0,NA,6/21/2017 21:35,FALSE,NA,8.8199E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JassIns29513969,2,TRUE,FALSE,NA,NA
77,RT @amandhaliwal893: @Gurmeetramrahim Indeed i think m not doing any exercise hehe being lazy #InternationalYogaDay,FALSE,0,NA,6/21/2017 21:35,FALSE,NA,8.8199E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JassIns29513969,2,TRUE,FALSE,NA,NA
78,RT @amandhaliwal893: @Gurmeetramrahim Thanks alot papa ji for inspiring us always to hve good habits #InternationalYogaDay,FALSE,0,NA,6/21/2017 21:35,FALSE,NA,8.8199E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JassIns29513969,2,TRUE,FALSE,NA,NA
79,RT @amandhaliwal893: @Gurmeetramrahim Great teacher who always care about his children <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>wishing happy #InternationalYogaDay to the best yo…,FALSE,0,NA,6/21/2017 21:35,FALSE,NA,8.8199E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JassIns29513969,2,TRUE,FALSE,NA,NA
80,RT @kauserseema: Thats called jabrasan force yoga on kids !! #YogaDay2017 https://t.co/MYfh0Cc7cs,FALSE,0,NA,6/21/2017 21:09,FALSE,NA,8.81983E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sahilsekh9478,6,TRUE,FALSE,NA,NA
81,"RT @SamsungHealth: Today's a great day to start tracking your yoga practice with #SamsungHealth.
#InternationalYogaDay #namaste https://t.c…",FALSE,0,NA,6/21/2017 20:38,FALSE,NA,8.81975E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",anderso59472652,166,TRUE,FALSE,NA,NA
82,RT @PMOIndia: From Lucknow I convey my greetings to all those joining the #YogaDay2017 celebrations all over India: PM @narendramodi,FALSE,0,NA,6/21/2017 20:22,FALSE,NA,8.81972E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheKoushikSaha,535,TRUE,FALSE,NA,NA
83,When you just mediate for five minutes and feel so refreshed afterwards. #yoga #YogaDay #blogger #relaxed,FALSE,0,NA,6/21/2017 20:18,FALSE,NA,8.8197E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chase_ramage,0,FALSE,FALSE,NA,NA
84,Some #MotivationMonday tips for #ChrisChristie - yoga before the beach! Blog update here - https://t.co/izEZCqYb3H… https://t.co/18BOmxIZ1S,FALSE,3,NA,6/21/2017 20:16,TRUE,NA,8.8197E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hiyogaetc,2,FALSE,FALSE,NA,NA
85,"RT @VedTiwari: What a beautiful weather today in #Manali to celebrate and perform the #Yoga on #InternationalYogaDay 

""<U+0915><U+0930><U+094B> <U+092F><U+094B><U+0917>, <U+0930><U+0939><U+094B> <U+0928><U+093F><U+0930><U+094B><U+0917>""…",FALSE,0,NA,6/21/2017 20:09,FALSE,NA,8.81968E+17,NA,"<a href=""http://www.hillcrafts.in"" rel=""nofollow"">himachalibot</a>",RT_Himachal,90,TRUE,FALSE,NA,NA
86,"RT @VedTiwari: What a beautiful weather today in #Manali to celebrate and perform the #Yoga on #InternationalYogaDay 

""<U+0915><U+0930><U+094B> <U+092F><U+094B><U+0917>, <U+0930><U+0939><U+094B> <U+0928><U+093F><U+0930><U+094B><U+0917>""…",FALSE,0,NA,6/21/2017 20:09,FALSE,NA,8.81968E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",saketbaghel9,90,TRUE,FALSE,NA,NA
87,"RT @anjanaomkashyap: CISF to BSF jawans, old, young, amazing energy levels of Yoga! 
#InternationalYogaDay https://t.co/azAOxJnenr",FALSE,0,NA,6/21/2017 20:00,FALSE,NA,8.81966E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ashok_ghai8,388,TRUE,FALSE,NA,NA
88,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 19:57,FALSE,NA,8.81965E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pammaps67,31884,TRUE,FALSE,NA,NA
89,"RT @SchoolVedic: Some Yoga Asanas (<U+092F><U+094B><U+0917><U+093E><U+0938><U+0928>), with beautiful miniature paintings, from an old Yoga manual (around 1830) #YogaDay - https://t.…",FALSE,0,NA,6/21/2017 19:57,FALSE,NA,8.81965E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",anjaneyaya,232,TRUE,FALSE,NA,NA
90,RT @iTusharKhanna: It's important to have balance in your life #yogaday #peace #YogaDay2017 https://t.co/fYxVzovzo6,FALSE,0,NA,6/21/2017 19:42,FALSE,NA,8.81961E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Immayankkaushal,6,TRUE,FALSE,NA,NA
91,RT @imDPRK: Give the ultimate gift to your father this #FathersDay Help him  #TakeAYogaTurn on this #YogaDay https://t.co/aRSELToEin,FALSE,0,NA,6/21/2017 19:37,FALSE,NA,8.8196E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",imDPRK,18,TRUE,FALSE,NA,NA
92,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 19:36,FALSE,NA,8.8196E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SURAJPA37511264,31884,TRUE,FALSE,NA,NA
93,"RT @SamsungHealth: Today's a great day to start tracking your yoga practice with #SamsungHealth.
#InternationalYogaDay #namaste https://t.c…",FALSE,0,NA,6/21/2017 19:25,FALSE,NA,8.81957E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ivorst001,166,TRUE,FALSE,NA,NA
94,"You cannot transcend what u do not know.To go beyond urself, u must know urself.-- Sri Nisargadatta
#Spirituality #yoga #meditation #yogaday",FALSE,1,NA,6/21/2017 19:25,FALSE,NA,8.81957E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anil_pandey12,0,FALSE,FALSE,NA,NA
95,"RT @ArtofLiving: Himachal Pradesh experiences #yoga with Gurudev @SriSri.
Watch - https://t.co/C2Xq4D3X3B #IDYwithArtofLiving #YogaDay",FALSE,0,NA,6/21/2017 19:23,FALSE,NA,8.81957E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VMakhar,31,TRUE,FALSE,NA,NA
96,"RT @_Indian_Tiger_: Ye pic 1ghante pehle cannaught place,delhi me li thi
Mitro mahol ban chuka h ache se #InternationalYogaDay ka.Proud to…",FALSE,0,NA,6/21/2017 19:21,FALSE,NA,8.81956E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ek_ETOILES,37,TRUE,FALSE,NA,NA
97,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 19:20,FALSE,NA,8.81956E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SharmaNk3405604,31884,TRUE,FALSE,NA,NA
98,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 19:13,FALSE,NA,8.81954E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RKaurInsan1,31884,TRUE,FALSE,NA,NA
99,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 19:12,FALSE,NA,8.81954E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sa_shivi,31884,TRUE,FALSE,NA,NA
100,"RT @JustShowbiz: TELEVISION CELEBRITIES WHO ARE INSPIRED BY YOGA!
https://t.co/fCQET78f3L
@KUNAL_JAISINGH #InternationalYogaDay https://t.c…",FALSE,0,NA,6/21/2017 19:12,FALSE,NA,8.81954E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rk_My_SuperStar,10,TRUE,FALSE,NA,NA
101,"RT @SamsungHealth: Today's a great day to start tracking your yoga practice with #SamsungHealth.
#InternationalYogaDay #namaste https://t.c…",FALSE,0,NA,6/21/2017 19:10,FALSE,NA,8.81953E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",diniz_glauciane,166,TRUE,FALSE,NA,NA
102,RT @leftislam: #InternationalYogaDay sponsored by #Hindu<ed><U+00A0><U+00BD><ed><U+00B5><U+0089><U+FE0F>Seva Welfare Trust in #Karachi #Pakistan <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00B0> https://t.co/Kct5f31Mwq,FALSE,0,NA,6/21/2017 19:06,FALSE,NA,8.81952E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sriniva75574980,13,TRUE,FALSE,NA,NA
103,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 18:55,FALSE,NA,8.8195E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AnitaSachdeva7,31884,TRUE,FALSE,NA,NA
104,RT @leftislam: #InternationalYogaDay sponsored by #Hindu<ed><U+00A0><U+00BD><ed><U+00B5><U+0089><U+FE0F>Seva Welfare Trust in #Karachi #Pakistan <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00B0> https://t.co/Kct5f31Mwq,FALSE,0,NA,6/21/2017 18:55,FALSE,NA,8.8195E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yogeshcapri,13,TRUE,FALSE,NA,NA
105,"Wherever my travels may lead, paradise is where I am. -- Voltaire

#Spirituality #yoga #meditation #yogaday",FALSE,1,NA,6/21/2017 18:53,FALSE,NA,8.81949E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anil_pandey12,0,FALSE,FALSE,NA,NA
106,"RT @ArtofLiving: Himachal Pradesh experiences #yoga with Gurudev @SriSri.
Watch - https://t.co/C2Xq4D3X3B #IDYwithArtofLiving #YogaDay",FALSE,0,NA,6/21/2017 18:52,FALSE,NA,8.81949E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AgarwaalHarshul,31,TRUE,FALSE,NA,NA
107,RT @leftislam: #InternationalYogaDay sponsored by #Hindu<ed><U+00A0><U+00BD><ed><U+00B5><U+0089><U+FE0F>Seva Welfare Trust in #Karachi #Pakistan <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00B0> https://t.co/Kct5f31Mwq,FALSE,0,NA,6/21/2017 18:51,FALSE,NA,8.81948E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",meena7099,13,TRUE,FALSE,NA,NA
108,"Simply Must Watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0087>
Video of Gurudev @SriSri's Himachal Pradesh Tour on the Occasion of #InternationalYogaDay 2017 https://t.co/cIgxQHdMaI",FALSE,0,NA,6/21/2017 18:46,FALSE,NA,8.81947E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",puneaol,0,FALSE,FALSE,NA,NA
109,RT @AssisiEtoile: #yoga #yogaclass Group yoga class in the glorious sunshine in Cornwall yesterday #yogaday https://t.co/fAkaPvPASy,FALSE,0,NA,6/21/2017 18:39,FALSE,NA,8.81946E+17,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",NewFolderMedia,1,TRUE,FALSE,NA,NA
110,"RT @MohdMuzzammilK: @KumariRukshmani @StarFoundn 
#InternationalYogaDay #WorldYogaDay 
"" #India 's gift to the #World ""
#IndianCulture #Equ…",FALSE,0,NA,6/21/2017 18:37,FALSE,NA,8.81945E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",fisheyedmeena,7,TRUE,FALSE,NA,NA
111,"RT @yogrishiramdev: On #InternationalYogaDay 2017, Patanjali along with Gujarat government made several world records https://t.co/e3iNcmTh…",FALSE,0,NA,6/21/2017 18:36,FALSE,NA,8.81945E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DKuraishi,202,TRUE,FALSE,NA,NA
112,"RT @SamsungHealth: Today's a great day to start tracking your yoga practice with #SamsungHealth.
#InternationalYogaDay #namaste https://t.c…",FALSE,0,NA,6/21/2017 18:35,FALSE,NA,8.81945E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pappu_jamal,166,TRUE,FALSE,NA,NA
113,#yoga #yogaclass Group yoga class in the glorious sunshine in Cornwall yesterday #yogaday https://t.co/fAkaPvPASy,FALSE,0,NA,6/21/2017 18:35,FALSE,NA,8.81944E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AssisiEtoile,1,FALSE,FALSE,NA,NA
114,What Should You Do On Rest Days - mindbodygreen #fitness #wellness #YogaDay  https://t.co/IGp05zU1Ue,FALSE,0,NA,6/21/2017 18:34,FALSE,NA,8.81944E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SusanPainter,0,FALSE,FALSE,NA,NA
115,"RT @DsJitu1996: #InternationalYogaDay
Just do one thing nd rest will automatically follow. for it read
#<U+091C><U+0940><U+0928><U+0947>_<U+0915><U+0940>_<U+0930><U+093E><U+0939> for free <ed><U+00A0><U+00BD><ed><U+00B1><U+0087>
https://t.co…",FALSE,0,NA,6/21/2017 18:33,FALSE,NA,8.81944E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VishalM05094422,32,TRUE,FALSE,NA,NA
116,"RT @SamsungHealth: Today's a great day to start tracking your yoga practice with #SamsungHealth.
#InternationalYogaDay #namaste https://t.c…",FALSE,0,NA,6/21/2017 18:32,FALSE,NA,8.81944E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",deep29483000,166,TRUE,FALSE,NA,NA
117,"RT @nsui: Yoga is not about self improvement. It's about self acceptance. 
#InternationalYogaDay https://t.co/CMsPeyKO19",FALSE,0,NA,6/21/2017 18:31,FALSE,NA,8.81943E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ayushrai555,154,TRUE,FALSE,NA,NA
118,"RT @SamsungHealth: Today's a great day to start tracking your yoga practice with #SamsungHealth.
#InternationalYogaDay #namaste https://t.c…",FALSE,0,NA,6/21/2017 18:26,FALSE,NA,8.81942E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HaroldoPedroza,166,TRUE,FALSE,NA,NA
119,"RT @DsJitu1996: #InternationalYogaDay
Just do one thing nd rest will automatically follow. for it read
#<U+091C><U+0940><U+0928><U+0947>_<U+0915><U+0940>_<U+0930><U+093E><U+0939> for free <ed><U+00A0><U+00BD><ed><U+00B1><U+0087>
https://t.co…",FALSE,0,NA,6/21/2017 18:26,FALSE,NA,8.81942E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SwamiPawandas,32,TRUE,FALSE,NA,NA
120,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 18:20,FALSE,NA,8.81941E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sandy_sokhal,31884,TRUE,FALSE,NA,NA
121,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 18:15,FALSE,NA,8.81939E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Neetu74168969,31884,TRUE,FALSE,NA,NA
122,"RT @DsJitu1996: #InternationalYogaDay
Just do one thing nd rest will automatically follow. for it read
#<U+091C><U+0940><U+0928><U+0947>_<U+0915><U+0940>_<U+0930><U+093E><U+0939> for free <ed><U+00A0><U+00BD><ed><U+00B1><U+0087>
https://t.co…",FALSE,0,NA,6/21/2017 18:12,FALSE,NA,8.81939E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vishesh83429735,32,TRUE,FALSE,NA,NA
123,Amazing video of Gurudev @SriSri ji's visit to Himachal Pradesh during #IDY2017  #YogaDay2017 @moayush  https://t.co/Mnhh5g6C2n,FALSE,0,NA,6/21/2017 18:09,FALSE,NA,8.81938E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",himeamit,0,FALSE,FALSE,NA,NA
124,"RT @SamsungHealth: Today's a great day to start tracking your yoga practice with #SamsungHealth.
#InternationalYogaDay #namaste https://t.c…",FALSE,0,NA,6/21/2017 18:08,FALSE,NA,8.81938E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EmersonRaiden,166,TRUE,FALSE,NA,NA
125,RT @justvoot: Voot for the mind and yoga for the soul. #InternationalYogaDay https://t.co/wrxYIxHE01,FALSE,0,NA,6/21/2017 18:07,FALSE,NA,8.81938E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MaheshPandit410,18,TRUE,FALSE,NA,NA
126,RT @KamleshBarwal: Must watch amazing video of Gurudev @SriSri ji's visit to Himachal Pradesh during #IDY2017  #YogaDay2017 @moayush  https…,FALSE,0,NA,6/21/2017 17:55,FALSE,NA,8.81934E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ThiyagSankaran,16,TRUE,FALSE,NA,NA
127,"RT @nsui: Yoga is not about self improvement. It's about self acceptance. 
#InternationalYogaDay https://t.co/CMsPeyKO19",FALSE,0,NA,6/21/2017 17:54,FALSE,NA,8.81934E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PumpiNsui,154,TRUE,FALSE,NA,NA
128,RT @IndiainToronto: Thousands participated in morning session of #IDY2017 celebration at #Toronto with @yogrishiramdev imparting Yoga knowl…,FALSE,0,NA,6/21/2017 17:52,FALSE,NA,8.81934E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shreyasmahajan1,61,TRUE,FALSE,NA,NA
129,RT @IndiainToronto: Closing of #IDY2017 by 2 top Yoga Masters @yogrishiramdev &amp; Sister Shivani @BrahmaKumaris together at #Toronto @dineshb…,FALSE,0,NA,6/21/2017 17:51,FALSE,NA,8.81933E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shreyasmahajan1,53,TRUE,FALSE,NA,NA
130,"RT @ArtofLiving: Himachal Pradesh experiences #yoga with Gurudev @SriSri.
Watch - https://t.co/C2Xq4D3X3B #IDYwithArtofLiving #YogaDay",FALSE,0,NA,6/21/2017 17:51,FALSE,NA,8.81933E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Akshara301,31,TRUE,FALSE,NA,NA
131,"RT @ArtofLiving: Himachal Pradesh experiences #yoga with Gurudev @SriSri.
Watch - https://t.co/C2Xq4D3X3B #IDYwithArtofLiving #YogaDay",FALSE,0,NA,6/21/2017 17:47,FALSE,NA,8.81932E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sejaljgd,31,TRUE,FALSE,NA,NA
132,"RT @ArtofLiving: Himachal Pradesh experiences #yoga with Gurudev @SriSri.
Watch - https://t.co/C2Xq4D3X3B #IDYwithArtofLiving #YogaDay",FALSE,0,NA,6/21/2017 17:45,FALSE,NA,8.81932E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",lydia_rudyk,31,TRUE,FALSE,NA,NA
133,"RT @ArtofLiving: Himachal Pradesh experiences #yoga with Gurudev @SriSri.
Watch - https://t.co/C2Xq4D3X3B #IDYwithArtofLiving #YogaDay",FALSE,0,NA,6/21/2017 17:44,FALSE,NA,8.81932E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tweetmands,31,TRUE,FALSE,NA,NA
134,RT @KamleshBarwal: Must watch amazing video of Gurudev @SriSri ji's visit to Himachal Pradesh during #IDY2017  #YogaDay2017 @moayush  https…,FALSE,0,NA,6/21/2017 17:43,FALSE,NA,8.81931E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vineetjsharma,16,TRUE,FALSE,NA,NA
135,RT @KamleshBarwal: Must watch amazing video of Gurudev @SriSri ji's visit to Himachal Pradesh during #IDY2017  #YogaDay2017 @moayush  https…,FALSE,0,NA,6/21/2017 17:41,FALSE,NA,8.81931E+17,NA,"<a href=""http://myhost.com/test/start.php"" rel=""nofollow"">Zombiepepsi</a>",NZombiepepsi,16,TRUE,FALSE,NA,NA
136,RT @KamleshBarwal: Must watch amazing video of Gurudev @SriSri ji's visit to Himachal Pradesh during #IDY2017  #YogaDay2017 @moayush  https…,FALSE,0,NA,6/21/2017 17:40,FALSE,NA,8.81931E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rjalihal2861,16,TRUE,FALSE,NA,NA
